created_at,uuid,tags,name,name_de,name_en,description,kb_module_name,classification_choice_descriptors
2026-09-04 06:36:56.726819+00:00,29d61cdc-7b93-46f8-abc9-b47e4a9db40b,,histology_not_applicable,Histologie nicht erforderlich,Histology not applicable,unknown,lx_classification_choices,
2026-09-04 06:36:56.726836+00:00,56da913c-19dc-4c48-8ec8-89b8874ba131,,resection_technique_documented,Resektionstechnik dokumentiert,Resection technique documented,unknown,lx_classification_choices,
2026-09-04 06:36:56.728860+00:00,a215967a-75da-4f9c-b641-bc14ca540d08,,examination_setting_generic_location_inpatient,unknown,unknown,unknown,lx_classification_choices,
2026-09-04 06:36:56.728895+00:00,f047a133-3ae8-439d-bb38-ed3c1f9b93fd,,examination_setting_generic_location_outpatient,unknown,unknown,unknown,lx_classification_choices,
2026-09-04 06:36:56.728915+00:00,c0f47453-ba8e-4d2c-9bd6-5b7e3bdcae36,,sedation_propofol,Propofol,unknown,unknown,lx_classification_choices,
2026-09-04 06:36:56.728936+00:00,6ca7ce2a-aa0c-4b5d-8bb7-0da579e05447,,sedation_midazolam,Midazolam,unknown,unknown,lx_classification_choices,
2026-09-04 06:36:56.728953+00:00,a59f568f-8351-4164-a9e9-2680f3f8b47c,,sedation_propofol_midazolam,Propofol und Midazolam,unknown,unknown,lx_classification_choices,
2026-09-04 06:36:56.728969+00:00,cfae8520-9a98-4698-87dd-14dcd96c2d0f,,sedation_other,Anderes Sedierungsverfahren,unknown,unknown,lx_classification_choices,
2026-09-04 06:36:56.730525+00:00,0e051d38-fa15-4c74-a347-55e4d779258c,,complication_generic_type_cardiorespiratory,Kardiorespiratorische Komplikation,unknown,unknown,lx_classification_choices,
2026-09-04 06:36:56.730559+00:00,1f14d45a-7026-4e55-8c91-767aef89b069,,complication_generic_type_bleeding,Blutung,unknown,unknown,lx_classification_choices,
2026-09-04 06:36:56.730579+00:00,c27866cf-27bb-47d8-a731-a3247a2b5b78,,complication_generic_type_perforation,Perforation,unknown,unknown,lx_classification_choices,
2026-09-04 06:36:56.730597+00:00,365ffd3c-2ab9-4677-8894-295160aeb554,,complication_generic_type_other,Andere Komplikation,unknown,unknown,lx_classification_choices,
2026-09-04 06:36:56.734243+00:00,b4bc28f1-2c03-4311-8e79-3a513f7dd79e,,endoscopy_room_entry_time_recorded,Betreten des Untersuchungsraums dokumentiert,Endoscopy room entry recorded,unknown,lx_classification_choices,endoscopy_room_entry_time_value
2026-09-04 06:36:56.734280+00:00,4c1a38ee-0a3f-4021-801a-5e38bf2114a6,,endoscope_insertion_time_recorded,Einführen des Endoskops dokumentiert,Endoscope insertion recorded,unknown,lx_classification_choices,endoscope_insertion_time_value
2026-09-04 06:36:56.734304+00:00,29e63ec4-6666-4729-b5bb-54e352d1c6e5,,colonoscopy_withdrawal_start_time_recorded,Beginn des Rückzuges dokumentiert,Colonoscope withdrawal start recorded,unknown,lx_classification_choices,colonoscopy_withdrawal_start_time_value
2026-09-04 06:36:56.734323+00:00,e46a9f15-e690-4328-ac25-b4eea25a83b5,,endoscope_removal_time_recorded,Entfernen des Endoskops dokumentiert,Endoscope removal recorded,unknown,lx_classification_choices,endoscope_removal_time_value
2026-09-04 06:36:56.734341+00:00,f8fc7aa2-84d3-4a2c-881f-9b7cd8b04ae2,,endoscopy_room_exit_time_recorded,Verlassen des Untersuchungsraums dokumentiert,Endoscopy room exit recorded,unknown,lx_classification_choices,endoscopy_room_exit_time_value
2026-09-04 06:36:56.734361+00:00,b0e8ca8c-560c-4188-8db7-9e5304f5dc11,,endoscopy_department_exit_time_recorded,Verlassen der Endoskopieabteilung dokumentiert,Endoscopy department exit recorded,unknown,lx_classification_choices,endoscopy_department_exit_time_value
2026-09-04 06:36:56.753953+00:00,cfd09834-a74d-49cb-90ce-43e7683f6fef,,endoscopy_risk_assessment_time_recorded,Zeitpunkt des Risikoassessments dokumentiert,Risk-assessment time recorded,unknown,lx_classification_choices,endoscopy_risk_assessment_time_value
2026-09-04 06:36:56.754004+00:00,7595e159-180d-4ea4-8f53-4f1f0113a306,,asa_class_i,ASA I,ASA I,unknown,lx_classification_choices,
2026-09-04 06:36:56.754026+00:00,4a04a9e2-e2c8-4845-a06d-b415a4c38082,,asa_class_ii,ASA II,ASA II,unknown,lx_classification_choices,
2026-09-04 06:36:56.754044+00:00,0eb323b5-e12f-4b5b-a86d-ccdc44ba7767,,asa_class_iii,ASA III,ASA III,unknown,lx_classification_choices,
2026-09-04 06:36:56.754061+00:00,fbf50ffa-be33-4239-9758-3e2eab611c52,,asa_class_iv,ASA IV,ASA IV,unknown,lx_classification_choices,
2026-09-04 06:36:56.754079+00:00,1f60abd2-5c19-4b5b-89cf-b17a2d585a26,,asa_class_v,ASA V,ASA V,unknown,lx_classification_choices,
2026-09-04 06:36:56.754095+00:00,4dbe96a1-64d2-4bbc-b0bb-2b67019e19bd,,asa_class_vi,ASA VI,ASA VI,unknown,lx_classification_choices,
2026-09-04 06:36:56.754113+00:00,2ed79fd1-a75d-47ed-8026-3abc8fcbf1bd,,asa_class_not_assessed,ASA-Klasse nicht erhoben,ASA class not assessed,unknown,lx_classification_choices,
2026-09-04 06:36:56.754130+00:00,883f3523-198a-42e4-b575-4857c4c7eabe,,mallampati_class_i,Mallampati I,Mallampati I,unknown,lx_classification_choices,
2026-09-04 06:36:56.754147+00:00,24ee6367-a790-458b-9f16-789d76718153,,mallampati_class_ii,Mallampati II,Mallampati II,unknown,lx_classification_choices,
2026-09-04 06:36:56.754164+00:00,6c236eae-79ba-4140-946e-65dfc8a30be7,,mallampati_class_iii,Mallampati III,Mallampati III,unknown,lx_classification_choices,
2026-09-04 06:36:56.754181+00:00,bdd6f65b-e3b1-4057-a4b2-ff8afb2f73a1,,mallampati_class_iv,Mallampati IV,Mallampati IV,unknown,lx_classification_choices,
2026-09-04 06:36:56.754197+00:00,25397559-7622-492c-a868-1368176b2e2b,,mallampati_class_not_assessed,Mallampati-Klasse nicht erhoben,Mallampati class not assessed,unknown,lx_classification_choices,
2026-09-04 06:36:56.754213+00:00,ad713100-ea3e-4336-9ec5-58c99110606c,,anticoagulant_management_not_applicable,Nicht zutreffend – keine gerinnungshemmende Medikation,Not applicable — no anticoagulant medication,unknown,lx_classification_choices,
2026-09-04 06:36:56.754232+00:00,368c04ee-323e-4100-8ab8-65f27054a0ec,,anticoagulant_management_plan_documented,Management gerinnungshemmender Medikation dokumentiert,Anticoagulant-management plan documented,unknown,lx_classification_choices,
2026-09-04 06:36:56.754251+00:00,c51ab05e-8c8e-4c75-97b5-114c7b753572,,risk_assessment_protocol_version_recorded,Checkliste oder Verfahrensversion dokumentiert,Checklist or protocol version recorded,unknown,lx_classification_choices,risk_assessment_protocol_version_value
2026-09-04 06:36:56.754269+00:00,a2e9fab0-c901-4b29-a8ff-2c90b5526299,,assessment_confirmed_complete,Vollständig geprüft und bestätigt,Reviewed and confirmed complete,unknown,lx_classification_choices,
2026-09-04 06:36:56.754286+00:00,42e08ace-3817-4d6a-a5fc-4d39dbd35a8f,,assessment_incomplete,Prüfung unvollständig,Assessment incomplete,unknown,lx_classification_choices,
2026-09-04 06:36:56.754303+00:00,8fffdb63-d86c-4728-a4ee-878cc7d60b82,,assessment_not_assessed,Nicht geprüft,Not assessed,unknown,lx_classification_choices,
2026-09-04 06:36:56.754319+00:00,83fbd1a0-96c3-4492-886c-a9210244c19c,,assessment_not_applicable,Nicht zutreffend,Not applicable,unknown,lx_classification_choices,
2026-09-04 06:36:56.754336+00:00,00d03593-e1e2-4b8e-bfb7-bab90b2755b0,,assessment_required_items_available,Erforderliche Befunde oder Laborwerte verfügbar,Required results or laboratory values available,unknown,lx_classification_choices,
2026-09-04 06:36:56.754353+00:00,5d4cdccf-db90-4d04-b254-62a3bfb1db0b,,assessment_required_items_missing,Erforderliche Befunde oder Laborwerte fehlen,Required results or laboratory values missing,unknown,lx_classification_choices,
2026-09-04 06:36:56.754371+00:00,0fea1e41-ed7c-44cd-8c73-9c51e8bae760,,assessment_no_items_required,Keine Befunde oder Laborwerte erforderlich,No results or laboratory values required,unknown,lx_classification_choices,
2026-09-04 06:36:56.754388+00:00,b00876a1-d1af-488c-b44e-1c182fa80596,,assessment_reviewed_none_identified,Geprüft – kein relevanter Befund bekannt,Reviewed — no relevant finding identified,unknown,lx_classification_choices,
2026-09-04 06:36:56.754405+00:00,2291e723-7a91-4bea-8f24-f1730bf9e54b,,assessment_reviewed_present,Geprüft – relevanter Befund vorhanden,Reviewed — relevant finding present,unknown,lx_classification_choices,
2026-09-04 06:36:56.754422+00:00,e13683ec-30b7-4972-a541-d2887e126430,,fasting_requirement_confirmed_met,Nüchternheitsanforderung erfüllt,Fasting requirement confirmed met,unknown,lx_classification_choices,
2026-09-04 06:36:56.754439+00:00,9cf6be57-db84-4c4c-94ed-960b6759f407,,fasting_requirement_not_met,Nüchternheitsanforderung nicht erfüllt,Fasting requirement not met,unknown,lx_classification_choices,
2026-09-04 06:36:56.754456+00:00,b1a121fb-0bb4-4ce6-b199-ef9311d776d8,,asa_current_class_reviewed,Aktuelle ASA-Klasse geprüft,Current ASA class reviewed,unknown,lx_classification_choices,
2026-09-04 06:36:56.754473+00:00,d0359c6a-9b00-4dbf-91c0-34fe4d3f4c30,,mallampati_assessment_reviewed,Mallampati-Beurteilung geprüft,Mallampati assessment reviewed,unknown,lx_classification_choices,
2026-09-04 06:36:56.754489+00:00,f12e30be-c161-47c1-937b-662786333008,,medication_reviewed_none_relevant,Medikation geprüft – keine relevante Medikation,Medication reviewed — none relevant,unknown,lx_classification_choices,
2026-09-04 06:36:56.754508+00:00,b7a0b26f-2756-4979-8a1c-5fbe955229e5,,medication_reviewed_relevant_present,Medikation geprüft – relevante Medikation vorhanden,Medication reviewed — relevant medication present,unknown,lx_classification_choices,
2026-09-04 06:36:56.754525+00:00,8ee3058d-f29d-4b3d-8d4c-357f925f88b2,,antithrombotic_management_plan_missing,Managementplan für gerinnungshemmende Medikation fehlt,Antithrombotic-management plan missing,unknown,lx_classification_choices,
2026-09-04 06:36:56.754542+00:00,bba1b4d1-528a-4177-9ee4-1470e1c79512,,antibiotic_prophylaxis_not_indicated,Antibiotikaprophylaxe nicht indiziert,Antibiotic prophylaxis not indicated,unknown,lx_classification_choices,
2026-09-04 06:36:56.754559+00:00,a625a4aa-f044-4c25-8244-b3d3675f05fb,,antibiotic_prophylaxis_plan_documented,Antibiotikaprophylaxe indiziert und Plan dokumentiert,Antibiotic prophylaxis indicated and plan documented,unknown,lx_classification_choices,
2026-09-04 06:36:56.754575+00:00,02cce166-6dd6-4442-813d-1e07b0d09381,,antibiotic_prophylaxis_plan_missing,"Antibiotikaprophylaxe indiziert, Plan fehlt","Antibiotic prophylaxis indicated, plan missing",unknown,lx_classification_choices,
2026-09-04 06:36:56.754592+00:00,d3d55f6d-d4e1-43b4-8d5d-cdb3458b1c17,,dental_status_assessed_no_relevant_issue,Zahnstatus geprüft – kein relevanter Befund,Dental status assessed — no relevant issue,unknown,lx_classification_choices,
2026-09-04 06:36:56.754609+00:00,846f92ca-1f09-4e73-8f8d-a4b3f642ee67,,dental_status_assessed_issue_present,Zahnstatus geprüft – relevanter Befund vorhanden,Dental status assessed — relevant issue present,unknown,lx_classification_choices,
2026-09-04 06:36:56.754626+00:00,cc1a6fce-039d-47eb-9e3a-5e25035deb1c,,preprocedure_physical_assessment_time_recorded,Zeitpunkt der körperlichen Untersuchung dokumentiert,Physical-assessment time recorded,unknown,lx_classification_choices,preprocedure_physical_assessment_time_value
2026-09-04 06:36:56.754646+00:00,d505e68f-1afd-43f1-be8c-c2a3ab0ca5c8,,preprocedure_heart_rate_recorded,Präprozedurale Herzfrequenz dokumentiert,Pre-procedure heart rate recorded,unknown,lx_classification_choices,preprocedure_heart_rate_value
2026-09-04 06:36:56.754664+00:00,9a429028-c24b-4af0-9a18-23de62463aa6,,preprocedure_systolic_blood_pressure_recorded,Präprozeduraler systolischer Blutdruck dokumentiert,Pre-procedure systolic blood pressure recorded,unknown,lx_classification_choices,preprocedure_systolic_blood_pressure_value
2026-09-04 06:36:56.754681+00:00,569c859a-eb7f-4922-8000-81019b6c6691,,preprocedure_diastolic_blood_pressure_recorded,Präprozeduraler diastolischer Blutdruck dokumentiert,Pre-procedure diastolic blood pressure recorded,unknown,lx_classification_choices,preprocedure_diastolic_blood_pressure_value
2026-09-04 06:36:56.754699+00:00,de010e6c-3b1e-47d6-a050-8c2fe29cb88d,,preprocedure_oxygen_saturation_recorded,Präprozedurale Sauerstoffsättigung dokumentiert,Pre-procedure oxygen saturation recorded,unknown,lx_classification_choices,preprocedure_oxygen_saturation_value
2026-09-04 06:36:56.754716+00:00,151d78b7-1b8d-4eb4-bf87-a36a912299b9,,auscultation_no_relevant_abnormality,Auskultation ohne relevanten pathologischen Befund,Auscultation without relevant abnormality,unknown,lx_classification_choices,
2026-09-04 06:36:56.754736+00:00,c3245eb6-06ea-4ab0-afa4-c0e5b2d7c83d,,auscultation_abnormality_documented,Auskultatorischer Befund vorhanden und dokumentiert,Auscultation abnormality present and documented,unknown,lx_classification_choices,
2026-09-04 06:36:56.754755+00:00,8114e4f8-4800-4125-a6f0-6096a692f80c,,auscultation_not_assessed,Auskultation nicht durchgeführt,Auscultation not assessed,unknown,lx_classification_choices,
2026-09-04 06:36:56.754773+00:00,297bcf0d-a02d-43a6-b23f-7160d60870ef,,last_oral_intake_time_recorded,Zeitpunkt der letzten Aufnahme dokumentiert,Last oral-intake time recorded,unknown,lx_classification_choices,last_oral_intake_time_value
2026-09-04 06:36:56.754795+00:00,d9529212-3a73-4a5a-b787-f961921cd76c,,last_oral_intake_type_recorded,Art der letzten Aufnahme dokumentiert,Last oral-intake type recorded,unknown,lx_classification_choices,last_oral_intake_type_value
2026-09-04 06:36:56.769203+00:00,103d64f0-6006-45ef-9d35-e391f92e8655,,endoscopy_team_timeout_time_recorded,Zeitpunkt des Team-Time-outs dokumentiert,Team time-out time recorded,unknown,lx_classification_choices,endoscopy_team_timeout_time_value
2026-09-04 06:36:56.769255+00:00,e6e72a89-de21-4466-83dc-0b55bda6aca2,,endoscopy_sign_out_time_recorded,Zeitpunkt des Sign-outs dokumentiert,Sign-out time recorded,unknown,lx_classification_choices,endoscopy_sign_out_time_value
2026-09-04 06:36:56.769278+00:00,a37735fe-3bc4-48e4-8616-39353eba625a,,team_introduction_confirmed,Teamvorstellung bestätigt,Team introduction confirmed,unknown,lx_classification_choices,
2026-09-04 06:36:56.769298+00:00,68823599-526e-4c6b-b243-1cba272f2297,,team_introduction_not_applicable,Nicht zutreffend – keine teamfremden Personen,Not applicable — no unfamiliar team members,unknown,lx_classification_choices,
2026-09-04 06:36:56.769317+00:00,09cbf74f-a528-4274-a1a4-e67878e80e9c,,team_introduction_not_confirmed,Teamvorstellung nicht bestätigt,Team introduction not confirmed,unknown,lx_classification_choices,
2026-09-04 06:36:56.769335+00:00,ca94892a-ce9b-4f85-a019-8006d3d9e863,,patient_identity_confirmed_against_identifiers,Patientenidentität anhand der Identifikatoren bestätigt,Patient identity confirmed against identifiers,unknown,lx_classification_choices,
2026-09-04 06:36:56.769353+00:00,98ee7873-ecb0-43ab-a428-a66b66e4beb4,,patient_identity_not_confirmed,Patientenidentität nicht bestätigt,Patient identity not confirmed,unknown,lx_classification_choices,
2026-09-04 06:36:56.769370+00:00,e83b0ea2-b3cb-450c-b585-b128a6bbd8fb,,patient_preparation_confirmed,Patientenvorbereitung bestätigt,Patient preparation confirmed,unknown,lx_classification_choices,
2026-09-04 06:36:56.769387+00:00,ec22feba-b5c3-4df0-a3ad-7a6f8c96633c,,patient_preparation_not_confirmed,Patientenvorbereitung nicht bestätigt,Patient preparation not confirmed,unknown,lx_classification_choices,
2026-09-04 06:36:56.769403+00:00,2fea601c-2d40-44d4-8ed7-bb545113ad7f,,procedure_confirmed_no_special_features,Eingriff bestätigt – keine Besonderheiten,Procedure confirmed — no special features,unknown,lx_classification_choices,
2026-09-04 06:36:56.769421+00:00,aee40090-d063-4c17-8d49-f15e922f6c92,,procedure_confirmed_special_features_discussed,Eingriff bestätigt – Besonderheiten besprochen,Procedure confirmed — special features discussed,unknown,lx_classification_choices,
2026-09-04 06:36:56.769438+00:00,d5e716be-90f0-4b97-8132-98ac4c23caf7,,procedure_not_confirmed,Eingriff nicht bestätigt,Procedure not confirmed,unknown,lx_classification_choices,
2026-09-04 06:36:56.769456+00:00,9e26415c-ed11-43c4-b07a-29020dcb4f70,,risks_reviewed_none_identified,Risiken und besondere Medikation geprüft – keine identifiziert,Risks and special medication reviewed — none identified,unknown,lx_classification_choices,
2026-09-04 06:36:56.769473+00:00,1be757a7-26c6-4ccf-ad7b-484b7c27def4,,risks_reviewed_present_and_communicated,Risiken oder besondere Medikation vorhanden und kommuniziert,Risks or special medication present and communicated,unknown,lx_classification_choices,
2026-09-04 06:36:56.769489+00:00,8160fae8-f36d-4b15-9695-929a4e16c65d,,risks_not_reviewed,Risiken und besondere Medikation nicht geprüft,Risks and special medication not reviewed,unknown,lx_classification_choices,
2026-09-04 06:36:56.769506+00:00,b310b6c7-46b3-4f6f-9127-a872e4f4855d,,required_documents_confirmed_complete,Erforderliche Dokumente vollständig,Required documents confirmed complete,unknown,lx_classification_choices,
2026-09-04 06:36:56.769525+00:00,45432f83-d651-496c-a521-54310b3ddf22,,required_documents_incomplete,Erforderliche Dokumente unvollständig,Required documents incomplete,unknown,lx_classification_choices,
2026-09-04 06:36:56.769541+00:00,f8b6e147-1532-4fbb-86bd-fe1c8e41e000,,required_equipment_confirmed_ready,Erforderliches Equipment vollständig und funktionsbereit,Required equipment confirmed ready,unknown,lx_classification_choices,
2026-09-04 06:36:56.769558+00:00,1e5d203d-807a-494f-a771-412cc67af8fc,,required_equipment_not_ready,Erforderliches Equipment nicht vollständig funktionsbereit,Required equipment not ready,unknown,lx_classification_choices,
2026-09-04 06:36:56.769575+00:00,fe6d0a3b-e98a-486c-849b-7fa6cf5b0f23,,required_personnel_confirmed_ready,Erforderliches Personal vollständig bereit,Required personnel confirmed ready,unknown,lx_classification_choices,
2026-09-04 06:36:56.769591+00:00,7f7e11f4-dedf-4b31-9eb9-4e5d30c86fc1,,required_personnel_not_ready,Erforderliches Personal nicht vollständig bereit,Required personnel not ready,unknown,lx_classification_choices,
2026-09-04 06:36:56.769608+00:00,d6a1f841-b1e9-4046-98e7-a863b3f12edc,,postprocedure_patient_condition_documented,Patientenzustand nach dem Eingriff dokumentiert,Post-procedure patient condition documented,unknown,lx_classification_choices,
2026-09-04 06:36:56.769624+00:00,91c47a6d-b5cf-4130-b587-ca2e125b27a2,,postprocedure_patient_condition_not_documented,Patientenzustand nach dem Eingriff nicht dokumentiert,Post-procedure patient condition not documented,unknown,lx_classification_choices,
2026-09-04 06:36:56.769641+00:00,69df8d15-1076-40e2-bb2a-68c57ee7eb2c,,follow_up_confirmed_no_special_measures,Nachsorge bestätigt – keine besonderen Maßnahmen,Follow-up confirmed — no special measures,unknown,lx_classification_choices,
2026-09-04 06:36:56.769658+00:00,5f6584a7-dc77-4438-aaf9-1dd5927d3ce1,,follow_up_special_measures_documented_and_handed_over,Besondere Nachsorgemaßnahmen dokumentiert und übergeben,Special follow-up measures documented and handed over,unknown,lx_classification_choices,
2026-09-04 06:36:56.769675+00:00,a8ea32c1-ba24-47cb-88ba-ebda67f96942,,follow_up_not_confirmed,Nachsorgemaßnahmen nicht bestätigt,Follow-up measures not confirmed,unknown,lx_classification_choices,
2026-09-04 06:36:56.769691+00:00,fc486f41-f520-4c8f-b2dc-4ade2b141dca,,specimen_handling_not_applicable,Nicht zutreffend – keine Proben oder Resektate,Not applicable — no specimens or resections,unknown,lx_classification_choices,
2026-09-04 06:36:56.769708+00:00,35086f82-6270-4a8b-b383-8b62ecf8dc1e,,specimen_handling_all_secured,Alle Proben und Resektate korrekt versorgt,All specimens and resections secured,unknown,lx_classification_choices,
2026-09-04 06:36:56.769724+00:00,50ddd317-4ec6-41fa-a079-88e77ebc8a7d,,specimen_handling_unresolved,Versorgung von Proben oder Resektaten ungeklärt,Specimen or resection handling unresolved,unknown,lx_classification_choices,
2026-09-04 06:36:56.769740+00:00,6813ea9e-7886-455b-975a-8c47b162e1bf,,procedure_problems_reviewed_none,Eingriffsprobleme geprüft – keine aufgetreten,Procedure problems reviewed — none occurred,unknown,lx_classification_choices,
2026-09-04 06:36:56.769757+00:00,f413682f-9a69-4ad1-be8c-82b6a9b7f945,,procedure_problems_documented_and_communicated,Eingriffsprobleme dokumentiert und kommuniziert,Procedure problems documented and communicated,unknown,lx_classification_choices,
2026-09-04 06:36:56.769774+00:00,20ce7910-582f-46e7-a76b-e10298d00442,,procedure_problems_not_reviewed,Eingriffsprobleme nicht geprüft,Procedure problems not reviewed,unknown,lx_classification_choices,
2026-09-04 06:36:56.769790+00:00,b4b29616-04b3-4c57-879e-d6e48a4ffde7,,report_documentation_confirmed_complete,Befunddokumentation vollständig,Report documentation confirmed complete,unknown,lx_classification_choices,
2026-09-04 06:36:56.769806+00:00,c1c47a8a-06fc-41f9-88a7-f0ec0cbb46d1,,report_documentation_incomplete,Befunddokumentation unvollständig,Report documentation incomplete,unknown,lx_classification_choices,
2026-09-04 06:36:56.772497+00:00,d1988024-8a46-42f6-8cd0-e7e7adf0e30f,,histology_dysplasia_none,unknown,unknown,Histology: No dysplasia,lx_classification_choices,
2026-09-04 06:36:56.772538+00:00,9a302a35-adf9-4fd2-8d61-bb32778e0635,,histology_dysplasia_low_grade,unknown,unknown,Histology: Low-grade dysplasia,lx_classification_choices,
2026-09-04 06:36:56.772563+00:00,b8836098-7d94-4c66-99cf-f07b41eda7d4,,histology_dysplasia_high_grade,unknown,unknown,Histology: High-grade dysplasia,lx_classification_choices,
2026-09-04 06:36:56.772581+00:00,957d683d-9bfd-464b-8b28-117fa3afb76b,,histology_dignity_benign,unknown,unknown,Histology: Benign,lx_classification_choices,
2026-09-04 06:36:56.772598+00:00,5e75eb39-d003-4b99-bf11-33b94b255a60,,histology_dignity_malign,unknown,unknown,Histology: Malign,lx_classification_choices,
2026-09-04 06:36:56.772615+00:00,1ecbef9b-a837-4585-ac84-411edb5423dd,,histology_non_pathological,unknown,unknown,Histology: Non-pathological,lx_classification_choices,
2026-09-04 06:36:56.772632+00:00,7bca3ea4-c9a4-4948-97dc-aa9c35d39a16,,histology_unknown,unknown,unknown,Histology: Unknown,lx_classification_choices,
2026-09-04 06:36:56.772649+00:00,fd74b6f3-04a1-41cf-94f6-8d24f885d853,,histology_other,unknown,unknown,Histology: Other,lx_classification_choices,
2026-09-04 06:36:56.778972+00:00,30aa083e-5ebd-4d39-b0fa-ed7559a832e4,,lesion_planarity_flat,unknown,unknown,Category for flat lesions,lx_classification_choices,
2026-09-04 06:36:56.779008+00:00,e92bebb6-8deb-4df9-b892-8e0c4715c3be,,lesion_planarity_flat_elevated,unknown,unknown,Category for flat-elevated lesions (surface +/- 2 mm),lx_classification_choices,
2026-09-04 06:36:56.779028+00:00,7eebdc59-62c5-4c9b-bc2c-9e0a017d4ca9,,lesion_planarity_sessile,unknown,unknown,Category for sessile lesions (surface > 2 mm),lx_classification_choices,
2026-09-04 06:36:56.779046+00:00,abd0ed8e-7e31-4624-b419-13d28901f4e7,,lesion_planarity_pedunculated,unknown,unknown,Category for pedunculated lesions (surface on a stalk),lx_classification_choices,
2026-09-04 06:36:56.779063+00:00,99e73df5-1760-4604-96e2-ed19a8cad932,,lesion_planarity_excavated,unknown,unknown,unknown,lx_classification_choices,
2026-09-04 06:36:56.779080+00:00,72eabefe-6743-4164-a6c1-73ca218a0e20,,lesion_planarity_unknown,unknown,unknown,unknown,lx_classification_choices,
2026-09-04 06:36:56.779097+00:00,89c9c127-8c0f-4cad-a8a5-bb1e5f8af330,,lesion_circularity_false,Nicht zirkulär,unknown,Category for non-circular lesions,lx_classification_choices,
2026-09-04 06:36:56.779116+00:00,207b5c42-f077-4d1d-9e55-161a494299a7,,lesion_circularity_true,Zirkulär,unknown,unknown,lx_classification_choices,
2026-09-04 06:36:56.779137+00:00,e8db4045-6649-4942-9449-e11feae7528a,,lesion_size_oval_mm,Größter Durchmesser in Millimetern,unknown,oval lesions,lx_classification_choices,lesion_size_mm_value
2026-09-04 06:36:56.779156+00:00,df36f2d2-b1a3-407b-ba83-466b1308b70d,,lesion_length_mm,unknown,unknown,unknown,lx_classification_choices,
2026-09-04 06:36:56.779173+00:00,b85b636a-da35-49f7-80e1-fb44c85ae0a7,,lesion_surface_intact,Oberfläche intakt,unknown,Category for intact lesion surfaces,lx_classification_choices,
2026-09-04 06:36:56.779190+00:00,802fca05-a0aa-40e6-a081-7b02ed28a779,,lesion_surface_eroded,Oberfläche erodiert,unknown,Category for eroded lesion surfaces,lx_classification_choices,
2026-09-04 06:36:56.779207+00:00,e46ffc2e-d195-4b87-b94d-0793c0aebc93,,lesion_surface_ulcerated,Oberfläche ulzeriert,unknown,Category for ulcerated lesion surfaces,lx_classification_choices,
2026-09-04 06:36:56.786034+00:00,6413c1fc-2df9-4ae3-ae2a-022bc6347b4a,,medication_propofol,Propofol,Propofol,Verabreichung von Propofol; die tatsächlich verabreichte Dosis ist anzugeben.,lx_classification_choices,propofol_dose_mg_value
2026-09-04 06:36:56.786075+00:00,c616cf88-101f-4611-a9a0-90fa77635731,,medication_midazolam,Midazolam,Midazolam,Verabreichung von Midazolam; die tatsächlich verabreichte Dosis ist anzugeben.,lx_classification_choices,midazolam_dose_mg_value
2026-09-04 06:36:56.786098+00:00,b924857b-7709-4367-8adb-648bc7b5c139,,medication_fentanyl,Fentanyl,Fentanyl,Verabreichung von Fentanyl; die tatsächlich verabreichte Dosis ist anzugeben.,lx_classification_choices,fentanyl_dose_microgram_value
2026-09-04 06:36:56.786117+00:00,27b418b9-b02e-43ac-8f63-7d35bbbaec1b,,medication_pethidine,Pethidin,Pethidine,Verabreichung von Pethidin; die tatsächlich verabreichte Dosis ist anzugeben.,lx_classification_choices,pethidine_dose_mg_value
2026-09-04 06:36:56.786135+00:00,c8c697b6-a921-43cc-93b9-ecf4493036f6,,medication_butylscopolamine,Butylscopolamin,Butylscopolamine,Verabreichung von Butylscopolamin; die tatsächlich verabreichte Dosis ist anzugeben.,lx_classification_choices,butylscopolamine_dose_mg_value
2026-09-04 06:36:56.786154+00:00,0b258eb4-e005-453e-b2b3-2ce517cfee78,,medication_route_intravenous,Intravenös,Intravenous,Intravenöse Verabreichung.,lx_classification_choices,
2026-09-04 06:36:56.786172+00:00,7e250538-fa1f-4319-9f3e-9667b45eb3f9,,medication_route_oral,Oral,Oral,Orale Verabreichung.,lx_classification_choices,
2026-09-04 06:36:56.786189+00:00,bd2dc382-d7d9-4a5d-98f6-6db9229732d8,,medication_route_rectal,Rektal,Rectal,Rektale Verabreichung.,lx_classification_choices,
2026-09-04 06:36:56.786206+00:00,da797ee0-1f07-437c-973a-f33dec24b4d0,,medication_route_other,Andere Applikationsart,Other route,Andere dokumentierte Applikationsart.,lx_classification_choices,
2026-09-04 06:36:56.786223+00:00,b5497c50-009f-453d-bac1-00f883cc4a81,,medication_method_bolus,Bolus,Bolus,Verabreichung als Bolus.,lx_classification_choices,
2026-09-04 06:36:56.786240+00:00,131e58e7-3331-471b-985e-b2e2198daca0,,medication_method_infusion,Infusion,Infusion,Verabreichung als Infusion; die tatsächlich eingestellte Flussrate ist anzugeben.,lx_classification_choices,medication_infusion_volumetric_flow_rate_value
2026-09-04 06:36:56.786257+00:00,e79ecf01-4c91-4d0e-817f-a62253b906c4,,medication_method_other,Andere Verabreichungsform,Other administration method,Andere dokumentierte Verabreichungsform.,lx_classification_choices,
